State,Year,Name,Stars,Rating
MI,2017,Shermond Dabney,2,0.7790
MI,2017,Michael Brown,2,0.7790
MI,2017,Brett Anderson,2,0.7783
MI,2017,Desean Boyd,2,0.7783
MI,2017,Patrick Nauert,2,0.7782
MI,2017,Erick Eldridge,2,0.7750
MI,2017,Kentre Patterson,2,0.7731
MI,2017,Robi Stuart,2,0.7723
MI,2017,Jaylen Hall,2,0.7709
MI,2017,Cepeda Phillips,2,0.7682
MI,2017,Ali Fayad,2,0.7682
MI,2017,Javaris Jackson,2,0.7681
MI,2017,Obie Ricumstrict,2,0.7681
MI,2017,Amir Siddiq,2,0.7675
MI,2017,Willie Reid,2,0.7675
MI,2017,Roy McCree,2,0.7667
MI,2017,Antonio Strong,2,0.7667
MI,2017,Brendann Brown,2,0.7667
MI,2017,Darius Lynaum,2,0.7667
MI,2017,Zach Slezak,2,0.7667
MI,2017,Tanner Hallock,2,0.7667
MI,2017,Josh Jones,2,0.7667
MI,2017,Eric Eldridge,2,0.7667
MI,2017,Kris Campbell,2,0.7667
MI,2017,David Fox,2,0.7667
MI,2017,Cedric Benton,2,0.7667
MI,2017,Mohamad Amen,2,0.7667
MI,2017,Zac Darwiche,2,0.7667
MI,2017,Justin Cain,2,0.7667
MI,2017,Hamze Elzayat,2,0.7667
MI,2017,Brent Mossburg,2,0.7667
MI,2017,Zein Obeid,2,0.7667
MI,2017,Issa Khalil,2,0.7667
MI,2017,Jack Provencher,2,0.7667
MI,2017,Blake Bueter,2,0.7667
MI,2017,Sean Fitzgerald,2,0.7667
MI,2017,Kailen Abrams,2,0.7667
MI,2017,Kyshonn Tyson,2,0.7667
MI,2017,Jeremiah Riordan,2,0.7661
MI,2017,Evan Plate,2,0.7649
MI,2017,Amari Jenson,2,0.7642
MI,2017,Kaiser Carleton,2,0.7631
MI,2017,Jack Combs,2,0.7631
MI,2017,Sam Allan,2,0.7608
MI,2017,Garrett Winn,2,0.7581
MI,2017,Brady Buell,2,0.7541
MI,2017,Blake Bogan,2,0.7541
MI,2017,Kristopher Campbell,2,0.7530
MI,2017,Otis Doss,2,0.7530
MI,2017,Emani Mason,1,0.6997
OH,2017,Josh Myers,4,0.9757
OH,2017,Brendon White,4,0.9421
OH,2017,Lynn Bowden Jr.,4,0.9307
OH,2017,Jaylen Harris,4,0.9254
OH,2017,Marcus Williamson,4,0.9250
OH,2017,Amir Riep,4,0.9243
OH,2017,Sean Clifford,4,0.9223
OH,2017,Danny Davis,4,0.9121
OH,2017,James Hudson,4,0.9121
OH,2017,Jerron Cage,4,0.9105
OH,2017,Matt Bockhorst,4,0.9099
OH,2017,Todd Sibley,4,0.9000
OH,2017,Matt Dotson,4,0.8985
OH,2017,Thayer Munford,4,0.8985
OH,2017,Tyrell Ajian,4,0.8963
OH,2017,Charles Reeves,4,0.8961
OH,2017,JaVonte Richardson,4,0.8939
OH,2017,Danny Clark,3,0.8838
OH,2017,Joel Honigford,3,0.8761
OH,2017,Matt Sichterman,3,0.8757
OH,2017,Michael Miranda,3,0.8747
OH,2017,Michael Warren,3,0.8707
OH,2017,Jarell White,3,0.8658
OH,2017,Weston Bridges,3,0.8628
OH,2017,Keontae Jones,3,0.8624
OH,2017,Alex King,3,0.8624
OH,2017,TreSean Smith,3,0.8613
OH,2017,Trey Pugh,3,0.8580
OH,2017,Sam Gerak,3,0.8575
OH,2017,Bryant Koback,3,0.8569
OH,2017,Dominique Long,3,0.8523
OH,2017,Matt Carrick,3,0.8509
OH,2017,Morgan Ellison,3,0.8500
OH,2017,Kyle Nunn,3,0.8462
OH,2017,Josiah Scott,3,0.8462
OH,2017,Peter McIntyre,3,0.8452
OH,2017,Brendan Bordner,3,0.8446
OH,2017,Carson Van Lynn,3,0.8438
OH,2017,Chris Glaser,3,0.8433
OH,2017,Caleb Stoneburner,3,0.8427
OH,2017,Howard Watkins,3,0.8421
OH,2017,Malcolm Robinson,3,0.8406
OH,2017,DeAmonte King,3,0.8399
OH,2017,Darien Clemons,3,0.8391
OH,2017,Brevin Harris,3,0.8388
OH,2017,Andrew Marty,3,0.8382
OH,2017,Kadeem Trotter,3,0.8365
OH,2017,Travis Koontz,3,0.8334
OH,2017,Darien Tipps-Clemons,3,0.8333
OH,2017,Andrew Kerobo,3,0.8333
OH,2017,Trent Cloud,3,0.8328
OH,2017,Ra'Von Bonner,3,0.8315
OH,2017,Tyrone Chambers,3,0.8308
OH,2017,DeAri Todd,3,0.8294
OH,2017,Drew Rosi,3,0.8294
OH,2017,Christian Nkansah-Wiafe,3,0.8288
OH,2017,Jeff Nogaj,3,0.8284
OH,2017,Nick Kovacs,3,0.8281
OH,2017,Ben Frye,3,0.8274
OH,2017,Victor Williams,3,0.8247
OH,2017,Charlie Kuhbander,3,0.8241
OH,2017,Bryce Mitchell,3,0.8240
OH,2017,Kyle Bolden,3,0.8240
OH,2017,Jordan Murphy,3,0.8203
OH,2017,Coby Bryant,3,0.8187
OH,2017,Matt Wilcox Jr,3,0.8180
OH,2017,Joseph Cooper,3,0.8165
OH,2017,Mitchell Berg,3,0.8153
OH,2017,Cody Lamb,3,0.8147
OH,2017,Tyriq Ellis,3,0.8115
OH,2017,Caleb Martin,3,0.8113
OH,2017,Vincent McConnell,3,0.8106
OH,2017,Kyle Vantrease,3,0.8099
OH,2017,Dan Sichterman,3,0.8096
OH,2017,Alonzo Booth,3,0.8039
OH,2017,Darrian Beavers,3,0.8025
OH,2017,Tycen Anderson,3,0.8019
OH,2017,Ethan Bradds,3,0.8014
OH,2017,Darrick Forrest,3,0.7998
OH,2017,Jabari Taylor,3,0.7991
OH,2017,Chris Landgrebe,3,0.7978
OH,2017,DeCavilon Reese,2,0.7965
OH,2017,Dustin Crum,2,0.7965
OH,2017,Jimmy Daw,2,0.7945
OH,2017,Donte Taylor,2,0.7924
OH,2017,Dominique Robinson,2,0.7924
OH,2017,John Spellacy,2,0.7917
OH,2017,Cole Smith,2,0.7906
OH,2017,Samari Saddler,2,0.7891
OH,2017,Chris Anthony,2,0.7882
OH,2017,Adam Mehelic,2,0.7877
OH,2017,Logan Speyer,2,0.7850
OH,2017,Dakari Carter,2,0.7817
OH,2017,Tracy Jordan,2,0.7798
OH,2017,Reggie Corner,2,0.7797
OH,2017,David Rueth,2,0.7790
OH,2017,Preston Hutchinson,2,0.7783
OH,2017,Nate Weinman,2,0.7778
OH,2017,Francisco Pedrozo,2,0.7731
OH,2017,Julian Hicks,2,0.7716
OH,2017,Kesean Gamble,2,0.7709
OH,2017,Jemarulin Suggs,2,0.7709
OH,2017,Deandre Brimage,2,0.7709
OH,2017,Will Phillis,2,0.7709
OH,2017,Marcus Kidd,2,0.7698
OH,2017,Darius Wortham,2,0.7682
OH,2017,Colin DeBord,2,0.7682
OH,2017,Melvin Jackson,2,0.7681
OH,2017,Zach Dziengelewski,2,0.7675
OH,2017,Dustin Burkhart,2,0.7675
OH,2017,Tariq Drake,2,0.7675
OH,2017,Nick DeWolf,2,0.7667
OH,2017,Matthew Preininger,2,0.7667
OH,2017,Jahneil Douglas,2,0.7667
OH,2017,Marquise Bridges,2,0.7667
OH,2017,Grant Kersh,2,0.7667
OH,2017,Michael Ballentine,2,0.7667
OH,2017,James Leyden,2,0.7667
OH,2017,Justin Barna,2,0.7667
OH,2017,Shane Ramey,2,0.7667
OH,2017,Nate Adolph,2,0.7667
OH,2017,Michael Ayers,2,0.7667
OH,2017,Nathan Snyder,2,0.7667
OH,2017,Kordell Hoover,2,0.7667
OH,2017,Austin Jasinski,2,0.7667
OH,2017,Brenden Knox,2,0.7667
OH,2017,Andy Foley,2,0.7667
OH,2017,Justin Sampson,2,0.7667
OH,2017,Brian Qua,2,0.7667
OH,2017,Miles Manigault,2,0.7667
OH,2017,Kyle O'Connor,2,0.7667
OH,2017,Elijah Johnson,2,0.7667
OH,2017,Micah Farrar,2,0.7667
OH,2017,Malik Crockett,2,0.7667
OH,2017,Ray Anderson,2,0.7667
OH,2017,Nathan Monnin,2,0.7642
OH,2017,Mykol Brooks,2,0.7631
OH,2017,Jeff Marx,2,0.7631
OH,2017,Jeremy Meiser,2,0.7608
OH,2017,Kobie Booker,2,0.7608
OH,2017,Sam Neverov,2,0.7608
OH,2017,Derek Downs,2,0.7608
OH,2017,Ty Henderson,2,0.7608
OH,2017,Tyler Heintz,2,0.7608
OH,2017,Brad Robbins,2,0.7591
OH,2017,Griffin Baumoel,2,0.7581
OH,2017,Kieren Douglas,2,0.7580
OH,2017,Marquess Callaway,2,0.7580
OH,2017,Gunnar Oakes,2,0.7580
OH,2017,AJ Musolino,2,0.7575
OH,2017,Raymond James,2,0.7575
OH,2017,Eric Bentley,2,0.7575
OH,2017,Jacob Gall,2,0.7530
OH,2017,Malik Wooldridge,2,0.7530
OH,2017,Jaylin Nolden,2,0.7530
OH,2017,Jake McCurry,2,0.7397
OH,2017,Kyle Roshong,2,0.7397
OH,2017,Nick Noyen,2,0.7397
OH,2017,Baden Pinson,2,0.7397
OH,2017,Jeremiah Knight,2,0.7397
OH,2017,Sidy Sow,2,0.7397
